Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
OTVA.SIA2LN1,2013.06,1344.97176475,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LN1,2014.06,1243.40128380465,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LN1,2015.06,1302.30686025,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LN1,2016.06,1359.49100302005,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LN1,2017.06,1424.47024188913,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LN1,2018.06,1499.22595226708,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LN1,2019.06,1573.70121371535,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LN1,2020.06,1561.76859211286,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LN1,2021.06,1593.30385347886,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LN1,2022.06,1521.3315694182,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LN1,2023.06,1454.36567431847,PROVISIONAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LO1,1982.06,355.52309447,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,PLASTICS AND PLASTIC ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LO1,1983.06,287.7070641975,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,PLASTICS AND PLASTIC ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LO1,1984.06,393.91958867,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,PLASTICS AND PLASTIC ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LO1,1985.06,420.583820755,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,PLASTICS AND PLASTIC ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LO1,1986.06,408.6737970875,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,PLASTICS AND PLASTIC ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LO1,1987.06,450.26999914,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,PLASTICS AND PLASTIC ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LO1,1988.06,434.27145989,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,PLASTICS AND PLASTIC ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LO1,1989.06,397.385938845,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,PLASTICS AND PLASTIC ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LO1,1990.06,515.425472335,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,PLASTICS AND PLASTIC ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LO1,1991.06,484.621173815,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,PLASTICS AND PLASTIC ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LO1,1992.06,561.8306575275,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,PLASTICS AND PLASTIC ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LO1,1993.06,660.00693797,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,PLASTICS AND PLASTIC ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LO1,1994.06,751.724252595,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,PLASTICS AND PLASTIC ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LO1,1995.06,803.09787303,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,PLASTICS AND PLASTIC ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LO1,1996.06,794.254058295,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,PLASTICS AND PLASTIC ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LO1,1997.06,872.15912294,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,PLASTICS AND PLASTIC ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LO1,1998.06,876.3071317425,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,PLASTICS AND PLASTIC ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LO1,1999.06,932.9779139525,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,PLASTICS AND PLASTIC ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LO1,2000.06,1015.1359490425,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,PLASTICS AND PLASTIC ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LO1,2001.06,980.4690563925,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,PLASTICS AND PLASTIC ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LO1,2002.06,1040.1698172325,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,PLASTICS AND PLASTIC ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LO1,2003.06,1099.2418776325,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,PLASTICS AND PLASTIC ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LO1,2004.06,1136.84769083699,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,PLASTICS AND PLASTIC ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LO1,2005.06,1172.95502493716,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,PLASTICS AND PLASTIC ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LO1,2006.06,1157.92289825,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,PLASTICS AND PLASTIC ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LO1,2007.06,1155.33628525,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,PLASTICS AND PLASTIC ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LO1,2008.06,1226.83327525,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,PLASTICS AND PLASTIC ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LO1,2009.06,1147.6002885,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,PLASTICS AND PLASTIC ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LO1,2010.06,1165.9298635,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,PLASTICS AND PLASTIC ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LO1,2011.06,1223.685542,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,PLASTICS AND PLASTIC ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LO1,2012.06,1232.4595295,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,PLASTICS AND PLASTIC ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LO1,2013.06,1352.09523975,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,PLASTICS AND PLASTIC ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LO1,2014.06,1432.7972068153,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,PLASTICS AND PLASTIC ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LO1,2015.06,1536.23392675,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,PLASTICS AND PLASTIC ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LO1,2016.06,1560.89600305721,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,PLASTICS AND PLASTIC ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LO1,2017.06,1666.88979482832,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,PLASTICS AND PLASTIC ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LO1,2018.06,1739.30005365793,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,PLASTICS AND PLASTIC ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LO1,2019.06,1715.9381193843,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,PLASTICS AND PLASTIC ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LO1,2020.06,1716.21164011342,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,PLASTICS AND PLASTIC ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LO1,2021.06,1811.63413942206,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,PLASTICS AND PLASTIC ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LO1,2022.06,1994.40442776571,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,PLASTICS AND PLASTIC ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LO1,2023.06,1709.11332907067,PROVISIONAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,PLASTICS AND PLASTIC ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LP1,1982.06,305.50548779,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS AND RELATED PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LP1,1983.06,273.3510352,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS AND RELATED PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LP1,1984.06,331.320701505,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS AND RELATED PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LP1,1985.06,372.029307755,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS AND RELATED PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LP1,1986.06,336.8198002875,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS AND RELATED PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LP1,1987.06,383.1038816875,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS AND RELATED PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LP1,1988.06,388.9848623275,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS AND RELATED PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LP1,1989.06,371.87655501,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS AND RELATED PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LP1,1990.06,473.95227772,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS AND RELATED PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LP1,1991.06,463.17007254,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS AND RELATED PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LP1,1992.06,540.9692599175,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS AND RELATED PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LP1,1993.06,622.672349175,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS AND RELATED PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LP1,1994.06,728.2635999075,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS AND RELATED PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LP1,1995.06,784.31247684,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS AND RELATED PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LP1,1996.06,816.2872922,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS AND RELATED PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LP1,1997.06,848.9127578775,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS AND RELATED PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LP1,1998.06,885.668043275,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS AND RELATED PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LP1,1999.06,928.277532835,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS AND RELATED PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LP1,2000.06,985.7843259775,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS AND RELATED PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LP1,2001.06,991.9060466725,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS AND RELATED PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LP1,2002.06,1055.2789239875,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS AND RELATED PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LP1,2003.06,1088.2218376775,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS AND RELATED PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LP1,2004.06,1148.67298149357,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS AND RELATED PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LP1,2005.06,1240.65968645467,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS AND RELATED PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LP1,2006.06,1189.30971175,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS AND RELATED PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LP1,2007.06,1245.32291325,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS AND RELATED PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LP1,2008.06,1326.9294425,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS AND RELATED PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LP1,2009.06,1314.954499,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS AND RELATED PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LP1,2010.06,1331.25104,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS AND RELATED PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LP1,2011.06,1467.8968875,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS AND RELATED PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LP1,2012.06,1445.855082,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS AND RELATED PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LP1,2013.06,1474.8609675,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS AND RELATED PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LP1,2014.06,1580.1726163631,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS AND RELATED PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LP1,2015.06,1697.2927345,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS AND RELATED PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LP1,2016.06,1822.01000619651,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS AND RELATED PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LP1,2017.06,1842.99197653809,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS AND RELATED PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LP1,2018.06,1977.12477138719,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS AND RELATED PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LP1,2019.06,2050.83713026205,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS AND RELATED PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LP1,2020.06,2027.33943872393,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS AND RELATED PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LP1,2021.06,2040.16310745242,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS AND RELATED PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LP1,2022.06,2335.05954035937,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS AND RELATED PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LP1,2023.06,2138.48129650874,PROVISIONAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,CHEMICALS AND RELATED PRODUCTS,June 2002 Quarter Base (=1000),,
OTVA.SIA2LQ1,1989.06,504.58166603,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,RUBBER AND RUBBER ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LQ1,1990.06,557.9411772175,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,RUBBER AND RUBBER ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LQ1,1991.06,538.893219325,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,RUBBER AND RUBBER ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LQ1,1992.06,529.30616767,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,RUBBER AND RUBBER ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LQ1,1993.06,622.275339635,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,RUBBER AND RUBBER ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LQ1,1994.06,659.8666737575,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,RUBBER AND RUBBER ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LQ1,1995.06,696.322699125,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,RUBBER AND RUBBER ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LQ1,1996.06,736.6892324125,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,RUBBER AND RUBBER ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LQ1,1997.06,751.0698098925,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,RUBBER AND RUBBER ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LQ1,1998.06,782.0400861425,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,RUBBER AND RUBBER ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LQ1,1999.06,849.2095091425,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,RUBBER AND RUBBER ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LQ1,2000.06,891.296332415,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,RUBBER AND RUBBER ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LQ1,2001.06,925.54885047,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,RUBBER AND RUBBER ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LQ1,2002.06,991.7903817075,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,RUBBER AND RUBBER ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LQ1,2003.06,999.830975425,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,RUBBER AND RUBBER ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LQ1,2004.06,1102.36274139783,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,RUBBER AND RUBBER ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LQ1,2005.06,1211.37633414271,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,RUBBER AND RUBBER ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LQ1,2006.06,1159.53689875,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,RUBBER AND RUBBER ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LQ1,2007.06,1005.709000625,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,RUBBER AND RUBBER ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LQ1,2008.06,1065.88052225,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,RUBBER AND RUBBER ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LQ1,2009.06,871.82877595,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,RUBBER AND RUBBER ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LQ1,2010.06,769.322764275,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,RUBBER AND RUBBER ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LQ1,2011.06,820.95207965,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,RUBBER AND RUBBER ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LQ1,2012.06,888.66483505,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,RUBBER AND RUBBER ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LQ1,2013.06,883.075278725,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,RUBBER AND RUBBER ARTICLES,June 2002 Quarter Base (=1000),,
OTVA.SIA2LQ1,2014.06,966.816064659469,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Import volume indexes and values - analytical,Volume,RUBBER AND RUBBER ARTICLES,June 2002 Quarter Base (=1000),,
